"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.890713958E0,2.833562167E-1,-3.013356739E-1,-1.619450694E-1
1.900754958E0,4.334812859E-1,-3.345637925E-1,2.972426230E-1
1.910794958E0,4.893296506E-1,-3.955394344E-1,6.254784125E-1
1.920834958E0,6.270217851E-2,-5.544655864E-1,8.464563864E-1
1.930875958E0,-2.503926846E-1,-3.625142873E-1,5.017507446E-1
1.940915958E0,-5.408933218E-1,-5.338059117E-1,-1.099861264E-2
1.950955958E0,-2.077328610E-1,-4.551115253E-1,-2.116329539E-1
1.960995958E0,-1.518396190E-1,-5.264229979E-1,1.919757843E-2
1.971036958E0,1.719045588E-1,-6.071278033E-1,7.882420921E-1
1.981076958E0,-7.088901132E-2,-5.177696304E-1,9.620061386E-1
1.991116958E0,-3.243592317E-1,-7.070427585E-1,5.340957874E-1
2.001157958E0,-5.906730806E-1,-5.336889674E-1,-5.679985285E-3
2.011197958E0,-3.635352843E-1,-6.541052109E-1,-2.781660819E-1
2.021268958E0,-1.580731894E-1,-5.890485048E-1,2.492948699E-1
2.031308958E0,3.048972130E-2,-6.276721416E-1,5.268920177E-1
2.041348958E0,-2.625314678E-1,-6.534001829E-1,3.344274062E-1
2.051388958E0,-3.065143336E-1,-7.609105251E-1,-1.231569797E-1
2.061429958E0,-5.623638957E-1,-5.771307830E-1,-4.495836407E-1
2.071469958E0,-8.017130537E-1,-5.758063155E-1,-8.441625237E-2
2.081509958E0,-8.211082681E-1,-5.514705694E-1,4.446076602E-1
2.091550958E0,-6.952889049E-1,-4.463815592E-1,5.505048287E-1
2.101590958E0,-2.085629098E-1,-3.338079668E-1,1.679045516E-1
2.111630958E0,-1.613751121E-2,-4.696828598E-1,-8.209490776E-2
2.121670958E0,-3.843318569E-1,-7.116771155E-1,-2.865708697E-1
2.131711958E0,-1.011758269E0,-7.940011610E-1,-1.423580664E-1
2.141751958E0,-9.544746324E-1,-6.179121885E-1,2.554531574E-2
2.151791958E0,-4.116927696E-1,-3.877730895E-1,-1.263209081E-1
2.161832958E0,1.318952780E-1,-4.087173774E-1,-2.222409725E-2
2.171872958E0,-2.606538903E-2,-4.837843705E-1,5.309739590E-2
2.181912958E0,-5.203150330E-1,-6.491928919E-1,1.160017419E-1
2.191952958E0,-8.316274090E-1,-6.630809062E-1,-3.086394310E-2
2.201993958E0,-7.241855523E-1,-7.159593239E-1,-3.902595448E-1
2.212033958E0,-5.399519201E-1,-7.941231485E-1,-2.805260181E-1
2.222073958E0,-4.388469833E-1,-6.505870874E-1,-1.469919848E-1
2.232114958E0,-3.743915537E-1,-4.522634196E-1,6.274471700E-2
2.242154958E0,-5.129722092E-1,-4.899604920E-1,1.389204884E-1
2.252194958E0,-6.123919053E-1,-5.226768330E-1,-1.059316671E-1
2.262234958E0,-8.665214724E-1,-5.395456117E-1,-2.839279282E-1
2.272275958E0,-7.639704461E-1,-7.050264193E-1,-3.293151855E-1
2.282315958E0,-5.421749218E-1,-6.851752684E-1,-3.838311160E-1
2.292355958E0,-2.111089337E-1,-6.458900191E-1,-4.125701809E-1
2.302396958E0,-3.254213054E-1,-5.946360310E-1,-3.720419598E-1
2.312436958E0,-3.209640460E-1,-6.999369297E-1,-2.621400332E-1
2.322476958E0,-4.998922071E-1,-5.967170551E-1,-3.996033955E-1
2.332516958E0,-5.774282966E-1,-5.764462202E-1,-5.252577209E-1
2.342557958E0,-4.253728788E-1,-6.418158254E-1,-5.684049100E-1
2.352597958E0,-3.591559755E-1,-6.242062777E-1,-4.827432007E-1
2.362637958E0,-2.347999512E-1,-5.367894900E-1,-3.171903992E-1
2.372678958E0,-1.310550697E-1,-6.116279666E-1,-5.536436141E-2
2.382718958E0,-3.904087219E-1,-6.291207893E-1,-9.263275981E-2
2.392758958E0,-4.108840632E-1,-6.284337415E-1,-4.214942014E-1
2.402798958E0,-4.292103334E-1,-6.860022108E-1,-5.017361265E-1
2.412839958E0,-2.824831909E-1,-6.292711359E-1,-3.383649212E-1
2.422879958E0,-1.587621741E-1,-5.816752390E-1,-1.881002498E-1
2.432950958E0,-8.689488709E-2,-6.091277703E-1,-1.672695440E-1
2.442990958E0,-2.396133060E-1,-6.678208054E-1,-3.590044230E-1
2.453044958E0,-5.071625619E-1,-4.769681250E-1,-5.157507330E-1
2.463085958E0,-6.522893581E-1,-6.180433854E-1,-4.771860069E-1
2.473125958E0,-2.883778420E-1,-7.457078375E-1,-5.098304272E-2
2.483165958E0,-1.317265128E-1,-6.031857201E-1,5.863061607E-2
2.493205958E0,1.412483380E-1,-5.303217021E-1,1.606540042E-1
2.503246958E0,-7.280923694E-2,-5.021316907E-1,2.874806964E-1
2.513286958E0,-3.172488713E-1,-6.273498139E-1,-1.142464077E-1
2.523326958E0,-3.017715473E-1,-6.255389312E-1,-4.796564555E-1
2.533367958E0,4.873029325E-2,-6.187538221E-1,-5.772944319E-1
2.543407958E0,1.585008401E-1,-5.973849167E-1,-3.179020053E-1
2.553447958E0,1.785988898E-1,-6.152715129E-1,-1.047762573E-1
2.563487958E0,-1.298191510E-2,-6.358034990E-1,4.653740466E-2
2.573528958E0,-2.078896395E-1,-7.131266402E-1,1.535812122E-1
2.583568958E0,-2.560922216E-1,-5.612266488E-1,2.421782237E-1
2.593608958E0,-4.124711071E-1,-3.233264673E-1,3.553002119E-1
2.603649958E0,-6.008230064E-1,-5.113623246E-1,7.588399529E-2
2.613689958E0,-9.448654644E-2,-8.379996315E-1,-5.163921726E-1
2.623729958E0,1.281549238E-1,-6.852216075E-1,-3.778605241E-1
2.633769958E0,1.720152904E-1,-5.357223732E-1,4.748617387E-1
2.643810958E0,-5.467440092E-1,-3.877230227E-1,5.800981718E-1
2.653850958E0,-7.168363331E-1,-4.312495133E-1,-3.775131994E-1
2.663890958E0,-5.112633605E-2,-6.088223995E-1,-1.061067912E0
