"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.088206000E0,-4.355941772E-1,6.840774536E-1,9.692793732E0
2.098246000E0,-2.347119141E-1,9.674382019E-1,9.605375519E0
2.108286000E0,-3.962260437E-1,9.683363342E-1,9.688452759E0
2.118327000E0,-5.333409119E-1,7.391629028E-1,9.690698090E0
2.128367000E0,-7.403604126E-1,7.858657837E-1,9.586814117E0
2.138407000E0,-9.638456726E-1,8.102650452E-1,9.695338440E0
2.148448000E0,-1.126108246E0,7.855664063E-1,9.782008209E0
2.158488000E0,-1.060843964E0,9.874964905E-1,9.674382019E0
2.168528000E0,-1.055604858E0,6.732998657E-1,9.930499420E0
2.178568000E0,-1.187181244E0,7.801776123E-1,9.967472534E0
2.188609000E0,-1.379531250E0,8.072712708E-1,9.714947662E0
2.198649000E0,-1.197060699E0,9.330097961E-1,9.731563110E0
2.208689000E0,-1.245110779E0,8.361611938E-1,9.759105835E0
2.218730000E0,-1.409019928E0,7.447013855E-1,9.751771088E0
2.228770000E0,-1.395847321E0,7.411088562E-1,9.715995483E0
2.238796042E0,-1.554068298E0,8.915460205E-1,9.860894165E0
2.248836042E0,-1.524280243E0,9.026229858E-1,1.002315674E1
2.258877042E0,-1.419947205E0,7.789801025E-1,1.021625519E1
2.268917042E0,-1.603914642E0,8.702902222E-1,1.003947281E1
2.278957042E0,-1.528022461E0,6.747967529E-1,9.814340973E0
2.288998042E0,-1.825453949E0,7.485932922E-1,9.725874939E0
2.299038042E0,-1.632654877E0,8.445437622E-1,9.869875488E0
2.309078042E0,-1.991009674E0,7.967930603E-1,1.010009674E1
2.319118042E0,-1.720222778E0,6.499484253E-1,1.009560608E1
2.329159042E0,-1.786983948E0,7.363188171E-1,1.011686188E1
2.339199042E0,-1.797162781E0,8.517288208E-1,1.026894562E1
2.349239042E0,-1.930535431E0,9.177415466E-1,1.015952316E1
2.359280042E0,-2.299667816E0,7.761360168E-1,9.842931519E0
2.369320042E0,-2.339634705E0,5.849835205E-1,9.460327148E0
2.379360042E0,-2.543660431E0,8.425978088E-1,9.424252167E0
2.389400042E0,-2.359992371E0,9.892927551E-1,9.941426697E0
2.399441042E0,-2.151625671E0,9.949809265E-1,9.948911133E0
2.409481042E0,-1.888323212E0,8.143066406E-1,9.667047272E0
2.419521042E0,-2.296224976E0,9.122030640E-1,9.405541077E0
2.429562042E0,-2.554737396E0,8.875044250E-1,9.294621735E0
2.439571042E0,-2.474803619E0,6.358776855E-1,9.875713348E0
2.449612042E0,-2.278711395E0,9.717791748E-1,9.939331055E0
2.459652042E0,-1.428629150E0,9.659413147E-1,9.574389954E0
2.469692042E0,-1.649270325E0,8.246351624E-1,9.806706848E0
2.479732042E0,-2.274669800E0,8.836125183E-1,9.705367584E0
2.489773042E0,-2.533481598E0,1.120420074E0,9.657317505E0
2.499813042E0,-2.450703735E0,7.993377686E-1,9.891730042E0
2.509853042E0,-1.651216278E0,6.523434448E-1,9.847571869E0
2.519894042E0,-1.380429382E0,9.765692139E-1,9.824070740E0
2.529934042E0,-1.690135345E0,9.731263733E-1,9.571396179E0
2.539974042E0,-2.007475433E0,9.388476562E-1,9.437873840E0
2.550014042E0,-2.160756683E0,6.827302551E-1,9.046437836E0
2.560055042E0,-1.738335114E0,7.979905701E-1,9.249864807E0
2.570095042E0,-1.678759003E0,5.957611084E-1,9.627379761E0
2.580135042E0,-2.078278198E0,8.327183533E-1,9.414971466E0
2.590176042E0,-1.921254730E0,9.627978516E-1,9.178912354E0
2.600216042E0,-1.797462158E0,6.062393188E-1,9.073381805E0
2.610256042E0,-1.322649536E0,5.810916138E-1,9.376202087E0
2.620296042E0,-1.469494171E0,8.012837219E-1,9.792037354E0
2.630337042E0,-1.628762970E0,7.996371460E-1,9.941875763E0
2.640377042E0,-1.884580994E0,8.081694031E-1,9.520651703E0
2.650417042E0,-1.813478851E0,7.470964050E-1,9.031618652E0
2.660458042E0,-1.133293304E0,8.589138794E-1,9.112450562E0
2.670498042E0,-1.154848480E0,9.045689392E-1,9.331295471E0
2.680538042E0,-1.277144165E0,8.252339172E-1,9.589358826E0
2.690578042E0,-1.659898224E0,9.139993286E-1,9.468110962E0
2.700619042E0,-1.721420288E0,8.141569519E-1,8.892408142E0
2.710659042E0,-9.738748169E-1,8.919950867E-1,9.064699860E0
2.720699042E0,-8.467890930E-1,1.034947815E0,9.684261475E0
2.730740042E0,-6.761439514E-1,8.268804932E-1,1.022613464E1
2.740780042E0,-8.132588196E-1,8.473878479E-1,1.031100815E1
2.750820042E0,-1.181792450E0,8.020321655E-1,9.684411163E0
2.760860042E0,-1.126856689E0,8.505313110E-1,9.500144348E0
2.770901042E0,-1.184187469E0,9.430389404E-1,9.600136414E0
2.780941042E0,-1.024918671E0,7.207511902E-1,1.009560608E1
2.790981042E0,-5.385800171E-1,8.313711548E-1,1.016685791E1
2.801022042E0,-7.015910339E-1,9.334588623E-1,9.860594788E0
2.811062042E0,-7.725434875E-1,1.033750305E0,9.768236847E0
2.821102042E0,-1.489552460E0,9.428892517E-1,9.717492371E0
2.831142042E0,-1.781146088E0,6.674620056E-1,9.755363617E0
2.841152042E0,-1.313967590E0,9.481283569E-1,9.880054321E0
2.851192042E0,-1.156345367E0,8.310717773E-1,9.867929535E0
2.861233042E0,-9.144483948E-1,8.393046570E-1,1.000534378E1
2.871273042E0,-8.786727905E-1,9.093589783E-1,9.656419373E0
2.881313042E0,-8.982820129E-1,7.581733704E-1,9.409133606E0
2.891354042E0,-1.187480621E0,7.268884277E-1,9.447154541E0
2.901394042E0,-1.180744629E0,9.737251282E-1,9.431586914E0
2.911434042E0,-6.671626282E-1,6.423143005E-1,9.689201202E0
2.921474042E0,-5.242098999E-1,9.009764099E-1,9.750872955E0
2.931515042E0,-7.057823181E-1,8.297245789E-1,9.534722443E0
2.941555042E0,-6.854246521E-1,5.905220032E-1,9.365274811E0
2.951595042E0,-1.066681824E0,7.259902954E-1,9.293424225E0
2.961636042E0,-7.387138367E-1,7.421566772E-1,9.156309357E0
2.971676042E0,-6.569837952E-1,6.954537964E-1,9.538464661E0
2.981716042E0,-4.043092346E-1,8.376580811E-1,9.699978790E0
2.991756042E0,-2.993774414E-1,1.094074860E0,9.533075867E0
3.001797042E0,-6.795867920E-1,8.867559814E-1,9.500593414E0
3.011837042E0,-4.815486145E-1,6.348298645E-1,9.484277344E0
3.021877042E0,-8.026309204E-1,7.502398682E-1,9.588760071E0
3.031918042E0,-6.072871399E-1,8.095166016E-1,9.769883423E0
3.041958042E0,-4.360432434E-1,8.165519714E-1,9.850865021E0
3.051998042E0,-2.957849121E-1,7.884104919E-1,9.729018402E0
3.062038042E0,-2.222877502E-1,8.689430237E-1,9.716594238E0
3.072079042E0,-3.150947571E-1,7.741900635E-1,9.756112061E0
3.082119042E0,-7.729925537E-1,7.114704895E-1,9.723479919E0
3.092159042E0,-7.958949280E-1,6.288423157E-1,9.934840393E0
3.102199042E0,-4.894821167E-1,6.265969849E-1,9.829309845E0
3.112240042E0,-3.611988831E-1,5.592370605E-1,9.782756653E0
3.122280042E0,-2.642005920E-1,6.191125488E-1,9.581425323E0
3.132320042E0,-6.328839111E-1,6.661148071E-1,9.330097961E0
3.142361042E0,-5.272036743E-1,5.315446472E-1,9.589807892E0
3.152401042E0,-2.719844055E-1,4.321513367E-1,9.766739960E0
3.162441042E0,-2.598596191E-1,5.379812622E-1,9.731114044E0
3.172481042E0,-1.085243225E-1,6.120771790E-1,9.609417114E0
3.182522042E0,-3.421884155E-1,5.927673340E-1,9.331145782E0
3.192562042E0,-2.408491516E-1,4.607418823E-1,9.332343292E0
3.202602042E0,-1.139131165E-1,4.561015320E-1,9.449699249E0
3.212643042E0,-4.373904419E-1,6.072871399E-1,9.787846069E0
3.222683042E0,-2.420466614E-1,4.255650330E-1,1.014605118E1
3.232723042E0,-2.797682190E-1,3.673361206E-1,1.018976028E1
3.242788625E0,-2.215393066E-1,5.231620789E-1,9.714199219E0
3.252798625E0,-1.434017944E-1,5.252577209E-1,9.504185944E0
3.262839625E0,-4.815486145E-1,1.980381775E-1,9.646839294E0
3.272879625E0,-6.098318481E-1,2.408491516E-1,1.010907806E1
3.282919625E0,-7.307803345E-1,3.852987671E-1,1.031280441E1
3.292959625E0,-5.060975647E-1,2.724334717E-1,1.007150620E1
3.303000625E0,-5.867797852E-2,2.121089172E-1,9.675579529E0
3.313040625E0,1.836680603E-1,3.399430847E-1,9.476044464E0
3.323080625E0,-2.240840149E-1,1.649569702E-1,9.748178558E0
3.333120625E0,-3.541635132E-1,5.463638306E-2,9.861343231E0
3.343161625E0,-4.490661621E-1,8.936416626E-2,9.521100769E0
3.353201625E0,-2.799179077E-2,3.002755737E-1,9.335786133E0
3.363241625E0,-1.643582153E-1,9.190887451E-2,9.335786133E0
3.373282625E0,1.092727661E-2,-6.002517700E-2,9.548942871E0
3.383322625E0,-1.216969299E-1,5.164260864E-2,9.736652527E0
3.393362625E0,-4.210743713E-1,-1.422042847E-2,9.853409729E0
3.403402625E0,-3.564088440E-1,-2.844085693E-2,1.018272491E1
3.413443625E0,-4.608915710E-1,5.837860107E-3,1.015787659E1
3.423483625E0,-1.097218323E-1,1.320254517E-1,9.761949921E0
3.433523625E0,-1.107696533E-1,-5.658233643E-2,9.614057465E0
3.443564625E0,-3.906875610E-2,-2.784210205E-1,9.912536774E0
3.453604625E0,-5.688171387E-2,-1.565744019E-1,1.010982651E1
3.463644625E0,-1.287322998E-1,-1.300794983E-1,9.946366425E0
3.473684625E0,-2.453398132E-1,-1.016386414E-1,9.564360809E0
3.483725625E0,-8.562194824E-2,9.879455566E-3,9.022337952E0
3.493765625E0,-6.286926270E-3,-5.897735596E-2,9.040001221E0
3.503805625E0,1.032852173E-1,-1.887574768E-1,9.348060608E0
3.513846625E0,-3.053649902E-2,-2.630030823E-1,9.642348633E0
3.523886625E0,-1.597178650E-1,-2.770738220E-1,9.507928162E0
3.533926625E0,-2.231858826E-1,-2.644999695E-1,9.355245667E0
3.543966625E0,-1.161584473E-1,-2.570155334E-1,9.392817535E0
3.554007625E0,-6.331832886E-2,-1.300794983E-1,9.693691864E0
3.564047625E0,8.756790161E-2,-1.425036621E-1,9.777068481E0
3.574087625E0,-7.723937988E-2,-1.254391479E-1,9.783954163E0
3.584128625E0,1.032852173E-2,-3.189866638E-1,9.618847504E0
3.594168625E0,1.124162292E-1,-2.439926147E-1,9.467811584E0
3.604208625E0,4.340972900E-3,-1.871109009E-1,9.445358276E0
3.614248625E0,9.565109253E-2,-2.636018372E-1,9.406289520E0
3.624289625E0,2.324665833E-1,-1.040336609E-1,9.427395630E0
3.634329625E0,1.106199646E-1,-1.347198486E-1,9.486522675E0
3.644369625E0,-8.876541138E-2,-1.528321838E-1,9.604178009E0
3.654410625E0,-2.121089172E-1,-2.404000854E-1,9.462422791E0
3.664450625E0,2.290237427E-2,-3.812571716E-1,9.386530609E0
3.674460625E0,7.289840698E-2,-3.177891541E-1,9.460327148E0
3.684500625E0,-4.251159668E-2,-2.640509033E-1,9.760003967E0
3.694540625E0,-2.010319519E-1,-3.095562744E-1,9.745035095E0
3.704580625E0,5.388793945E-3,-3.487747192E-1,9.770182800E0
3.714621625E0,1.945953369E-2,-2.288740540E-1,9.862391052E0
3.724661625E0,2.454895020E-2,-3.763174438E-1,1.004875351E1
3.734701625E0,-4.730163574E-2,-4.228706360E-1,1.007869125E1
3.744742625E0,-7.334747314E-3,-3.562591553E-1,9.707762604E0
3.754782625E0,4.819976807E-2,-4.432283020E-1,9.384285278E0
3.764822625E0,7.110214233E-2,-6.379733276E-1,9.462123413E0
3.774862625E0,-2.444416809E-1,-4.291575623E-1,9.597442017E0
3.784903625E0,-5.358856201E-2,-2.890489197E-1,9.916428680E0
3.794943625E0,-7.155120850E-2,-3.306623840E-1,1.006012985E1
3.804983625E0,1.811233521E-1,-4.884342957E-1,1.012120285E1
3.815024625E0,-1.721420288E-2,-4.622387695E-1,9.956545258E0
3.825064625E0,-1.431024170E-1,-4.635859680E-1,9.875863037E0
3.835104625E0,-3.177891541E-1,-5.264552307E-1,1.004441254E1
3.845144625E0,-1.869612122E-1,-6.062393188E-1,1.005279510E1
3.855185625E0,8.337661743E-2,-5.252577209E-1,1.005623795E1
3.865225625E0,2.282752991E-1,-1.383123779E-1,1.022823029E1
3.875265625E0,6.436614990E-2,-1.431024170E-1,1.027942383E1
3.885306625E0,5.134323120E-2,-3.661386108E-1,1.012000534E1
3.895346625E0,-2.751278687E-1,-4.893324280E-1,9.941875763E0
3.905386625E0,4.490661621E-3,-4.123924255E-1,9.908495178E0
3.915426625E0,1.571731567E-2,-3.499722290E-1,9.995164948E0
3.925467625E0,2.469863892E-2,-3.935316467E-1,1.011820908E1
3.935507625E0,-9.280700684E-2,-4.610412598E-1,1.024649231E1
3.945547625E0,-7.664062500E-2,-3.421884155E-1,1.028481262E1
3.955588625E0,-4.490661621E-4,-2.912942505E-1,1.026939468E1
3.965628625E0,-2.586621094E-1,-2.462379456E-1,1.028032196E1
3.975668625E0,-2.640509033E-1,-5.028044128E-1,1.022837997E1
